Staten Island Rolling Sales File.  All Sales From May 2015 - April 2016.,,,,,,,,,,,,,,,,,,,,
Sales File as of 4/30/2016  Co-op Sales Files as of 4/30/2016,,,,,,,,,,,,,,,,,,,,
"Neighborhood Name 5/1/2016, Descriptive Data is as of 5/1/2016",,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3284,51, ,A5,53 PIAVE AVENUE                          ,            ,10305,1,0,1,2000,1190,1990,1,A5," $330,000 ",7/10/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3348,6, ,A1,52 LACONIA AVENUE                        ,            ,10305,1,0,1,4300,1632,1920,1,A1," $640,000 ",9/3/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3349,8, ,A5,126 HURLBERT STREET                      ,            ,10305,1,0,1,2320,1232,2006,1,A5," $500,000 ",6/16/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3351,4, ,A5,132 JEROME ROAD                          ,            ,10305,1,0,1,3000,1960,2001,1,A5," $510,000 ",1/27/2016
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3351,5, ,A5,130 JEROME ROAD                          ,            ,10305,1,0,1,3000,1960,2001,1,A5," $549,000 ",10/22/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3351,43, ,A2,83 LACONIA AVENUE                        ,            ,10305,1,0,1,4750,988,1965,1,A2, $-   ,1/4/2016
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3352,66, ,A1,223 HURLBERT STREET                      ,            ,10305,1,0,1,3978,1156,1960,1,A1," $420,000 ",7/2/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3353,7, ,A5,162 HURLBERT STREET                      ,            ,10305,1,0,1,3895,960,1989,1,A5," $320,000 ",9/18/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3353,8, ,A5,140 REID AVENUE                          ,            ,10305,1,0,1,1200,960,1989,1,A5," $355,000 ",1/4/2016
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3354,67, ,A1,199 BENTON AVENUE                        ,            ,10305,1,0,1,2200,1108,1970,1,A1, $-   ,1/28/2016
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3354,72, ,A1,191 BENTON AVENUE                        ,            ,10305,1,0,1,2200,1108,1970,1,A1," $390,000 ",10/29/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3354,73, ,A1,189 BENTON AVENUE                        ,            ,10305,1,0,1,2200,1108,1970,1,A1," $379,000 ",8/4/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3354,76, ,A1,183 BENTON AVENUE                        ,            ,10305,1,0,1,2200,1108,1970,1,A1," $375,000 ",9/8/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3362,97, ,A2,18 MC DERMOTT AVENUE                     ,            ,10305,1,0,1,4370,1124,1960,1,A2, $-   ,7/6/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3362,181, ,A1,198 BENTON AVENUE                        ,            ,10305,1,0,1,2330,1122,1960,1,A1," $409,000 ",1/27/2016
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3368,1, ,A1,237 LACONIA AVENUE                       ,            ,10305,1,0,1,6000,1544,1950,1,A1, $-   ,5/15/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3370,44, ,A2,404 BURGHER AVENUE                       ,            ,10305,1,0,1,4100,1080,1960,1,A2, $-   ,8/27/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3371,59, ,A5,451 RARITAN AVENUE                       ,            ,10305,1,0,1,1550,780,1988,1,A5," $279,000 ",5/5/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3371,149, ,A5,440 ATLANTIC AVENUE                      ,            ,10305,1,0,1,3500,1170,1965,1,A5," $255,000 ",1/8/2016
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3373,1, ,A2,395 ALTER AVENUE                         ,            ,10305,1,0,1,6600,960,1955,1,A2," $200,000 ",8/14/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3373,1, ,A2,395 ALTER AVENUE                         ,            ,10305,1,0,1,6600,960,1955,1,A2, $-   ,7/20/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3374,54, ,A5,438 RARITAN AVENUE                       ,            ,10305,1,0,1,3920,1880,1992,1,A5," $317,000 ",6/29/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3374,55, ,A5,440 RARITAN AVENUE                       ,            ,10305,1,0,1,1280,1280,1992,1,A5," $315,000 ",2/12/2016
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3378,102, ,A5,350 CROMWELL AVENUE                      ,            ,10305,1,0,1,1995,1440,2007,1,A5," $519,000 ",10/30/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3390,49, ,A5,342 PARKINSON AVENUE                     ,            ,10305,1,0,1,2429,1184,1965,1,A5," $410,000 ",12/11/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3390,49, ,A5,342 PARKINSON AVENUE                     ,            ,10305,1,0,1,2429,1184,1965,1,A5, $-   ,6/15/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3391,118, ,A5,341 PARKINSON AVENUE                     ,            ,10305,1,0,1,2180,1230,2000,1,A5," $416,000 ",7/9/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3393,11, ,A5,25 SCOTT AVENUE                          ,            ,10305,1,0,1,2000,1200,1998,1,A5," $400,000 ",11/30/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3393,32, ,A5,67B SCOTT AVENUE                         ,            ,10305,1,0,1,500,1200,1993,1,A5," $345,000 ",9/9/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3393,61, ,A2,74 CAMERON AVENUE                        ,            ,10305,1,0,1,4333,960,1960,1,A2," $400,000 ",5/20/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3394,60, ,A5,62 SCOTT AVENUE                          ,            ,10305,1,0,1,1570,1944,2000,1,A5, $-   ,6/3/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3394,173, ,A5,40 SCOTT AVENUE                          ,            ,10305,1,0,1,2500,1200,2004,1,A5, $-   ,8/19/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3395,103, ,A5,21 TONY COURT                            ,            ,10305,1,0,1,1350,1800,1987,1,A5, $-   ,9/29/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3396,23, ,A5,316B NORWAY AVENUE                       ,            ,10305,1,0,1,1350,1008,1999,1,A5," $340,000 ",7/10/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3398,44, ,A9,367 QUINTARD STREET                      ,            ,10305,1,0,1,2754,1836,1986,1,A9, $-   ,8/14/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3401,26, ,A2,9 BALFOUR STREET                         ,            ,10305,1,0,1,1520,560,1915,1,A2, $-   ,8/26/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3405,19, ,A2,45 LANSING STREET                        ,            ,10305,1,0,1,3698,486,1915,1,A2," $250,000 ",9/30/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3411,78, ,A2,53 MC LAUGHLIN STREET                    ,            ,10305,1,0,1,4600,756,1940,1,A2," $235,000 ",5/28/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3412,16, ,A5,18 MC LAUGHLIN STREET                    ,            ,10305,1,0,1,2000,1190,1997,1,A5," $360,000 ",12/1/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3412,67, ,A2,75 PEARSALL STREET                       ,            ,10305,1,0,1,6000,616,1930,1,A2," $280,000 ",6/3/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3417,157, ,A9,355 MALLORY AVENUE                       ,            ,10305,1,0,1,1950,1800,1990,1,A9," $350,000 ",3/10/2016
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3419,19, ,A5,66 VULCAN STREET                         ,            ,10305,1,0,1,2300,1290,2005,1,A5," $425,880 ",11/2/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3419,41, ,A5,127 WINFIELD STREET                      ,            ,10305,1,0,1,2200,1408,1999,1,A5," $300,000 ",12/4/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3419,57, ,A5,93 WINFIELD STREET                       ,            ,10305,1,0,1,2200,1408,1999,1,A5," $406,000 ",7/21/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3491,66, ,A5,368 SAND LANE                            ,            ,10305,1,0,1,2594,1376,2003,1,A5," $400,000 ",12/2/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3491,96, ,A5,15 CRESTWATER COURT                      ,            ,10305,1,0,1,1863,1675,2002,1,A5," $370,000 ",9/17/2015
5,SOUTH BEACH              ,01  ONE FAMILY DWELLINGS                    ,1,3491,106, ,A5,407 FR CAPODANNO BLVD                    ,            ,10305,1,0,1,1902,1030,2001,1,A5," $435,000 ",6/5/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3111,7, ,B3,137 ARTHUR AVENUE                        ,            ,10305,2,0,2,2000,2240,1930,1,B3, $-   ,9/16/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3111,7, ,B3,137 ARTHUR AVENUE                        ,            ,10305,2,0,2,2000,2240,1930,1,B3, $-   ,9/3/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3116,54, ,B3,146 CEDAR AVENUE                         ,            ,10305,2,0,2,2500,2144,1925,1,B3," $460,000 ",7/16/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3116,94, ,B2,76 AUSTIN AVENUE                         ,            ,10305,2,0,2,7000,2448,1960,1,B2, $-   ,6/16/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3117,125, ,B2,124 JACKSON AVENUE                       ,            ,10305,2,0,2,2670,1440,1930,1,B2," $423,000 ",11/24/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3120,8, ,B2,37 WINDOM AVENUE                         ,            ,10305,2,0,2,5000,2650,1925,1,B2, $-   ,7/1/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3120,8, ,B2,37 WINDOM AVENUE                         ,            ,10305,2,0,2,5000,2650,1925,1,B2, $-   ,7/1/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3121,7, ,B9,95 OCEAN AVENUE                          ,            ,10305,2,0,2,7500,1500,1905,1,B9," $605,000 ",12/15/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3121,22, ,B9,73 OCEAN AVENUE                          ,            ,10305,2,0,2,2500,360,1931,1,B9," $270,000 ",2/4/2016
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3121,156, ,B3,75 OCEAN AVENUE                          ,            ,10305,2,0,2,2000,1083,1925,1,B3," $150,000 ",9/23/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3122,93, ,B9,24 DOTY AVENUE                           ,            ,10305,2,0,2,3050,1680,1992,1,B9," $300,000 ",10/15/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3122,94, ,B9,26 DOTY AVENUE                           ,            ,10305,2,0,2,3050,1512,1992,1,B9, $-   ,10/15/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3122,142, ,B3,233 FR CAPODANNO BLVD                    ,            ,10305,2,0,2,2175,1600,1920,1,B3, $-   ,10/26/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3122,177, ,B2,27 SUNNYMEADE VILLAGE                    ,            ,10305,2,0,2,4674,3819,2003,1,B2, $-   ,6/24/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3124,145, ,B1,171 FR CAPODANNO BLVD                    ,            ,10305,2,0,2,3290,2688,1940,1,B1, $-   ,8/5/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3125,145, ,B3,178 OCEAN AVENUE                         ,            ,10305,2,0,2,4482,1760,1920,1,B3," $100,000 ",12/16/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3246,9, ,B2,155 LAMPORT BOULEVARD                    ,            ,10305,2,0,2,3840,1680,1960,1,B2, $-   ,10/6/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3249,1, ,B1,536 MC CLEAN AVENUE                      ,            ,10305,2,0,2,4240,1724,1940,1,B1," $495,000 ",7/31/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3252,7, ,B2,264 MALLORY AVENUE                       ,            ,10305,2,0,2,4000,2150,1950,1,B2, $-   ,7/8/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3252,16, ,B3,282 MALLORY AVENUE                       ,            ,10305,2,0,2,4000,882,1925,1,B3," $260,000 ",8/6/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3252,16, ,B3,282 MALLORY AVENUE                       ,            ,10305,2,0,2,4000,882,1925,1,B3," $220,000 ",5/28/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3252,18, ,B1,284 MALLORY AVENUE                       ,            ,10305,2,0,2,4000,1558,1925,1,B1," $385,000 ",10/23/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3253,27, ,B2,290 LAMPORT BOULEVARD                    ,            ,10305,2,0,2,6000,960,1940,1,B2, $-   ,8/14/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3253,37, ,B2,223 OLYMPIA BOULEVARD                    ,            ,10305,2,0,2,4267,2744,2007,1,B2," $650,000 ",5/7/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3256,8, ,B2,139 OLYMPIA BOULEVARD                    ,            ,10305,2,0,2,2700,1936,1930,1,B2, $-   ,9/24/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3273,60, ,B2,28 PERSHING STREET                       ,            ,10305,2,0,2,4418,2200,1986,1,B2," $225,000 ",7/7/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3274,11, ,B9,29 PIAVE AVENUE                          ,            ,10305,2,0,2,6000,1600,1999,1,B9," $605,000 ",10/15/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3276,18, ,B3,139 BIONIA AVENUE                        ,            ,10305,2,0,2,4000,576,1965,1,B3," $389,000 ",8/10/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3280,42, ,B2,58 FOCH AVENUE                           ,            ,10305,2,0,2,3360,2520,2008,1,B2," $810,000 ",9/30/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3348,15, ,B2,34 LACONIA AVENUE                        ,            ,10305,2,0,2,3800,2146,2005,1,B2," $725,000 ",9/28/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3348,71, ,B2,163 REID AVENUE                          ,            ,10305,2,0,2,3900,1872,1935,1,B2," $515,000 ",10/19/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3349,4, ,B2,134 HURLBERT STREET                      ,            ,10305,2,0,2,1160,2325,2006,1,B2," $610,000 ",6/30/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3362,43, ,B2,186 LACONIA AVENUE                       ,            ,10305,2,0,2,4840,2764,2014,1,B2," $852,784 ",6/19/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3368,15, ,B2,334 BURGHER AVENUE                       ,            ,10305,2,0,2,4740,2430,2015,1,B2," $896,060 ",11/23/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3377,3, ,B1,431 CROMWELL AVENUE                      ,            ,10305,2,0,2,3000,1980,1930,1,B1," $530,000 ",7/16/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3378,58, ,B9,303 MASON AVENUE                         ,            ,10305,2,0,2,3360,1650,1965,1,B9, $-   ,11/10/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3379,49, ,B2,368 GARRETSON AVENUE                     ,            ,10305,2,0,2,5800,2224,1975,1,B2, $-   ,6/18/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3395,95, ,B3,274 NORWAY AVENUE                        ,            ,10305,2,0,2,3030,1800,1925,1,B3, $-   ,11/25/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3397,39, ,B2,45 WINFIELD STREET                       ,            ,10305,2,0,2,6000,3300,2004,1,B2," $910,000 ",8/7/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3400,13, ,S2,288 SAND LANE                            ,            ,10305,2,1,3,2400,2592,1988,1,S2, $-   ,6/19/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3411,39, ,B2,62 ANDREWS STREET                        ,            ,10305,2,0,2,4600,2268,2004,1,B2," $658,000 ",8/12/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3412,50, ,B2,86 MC LAUGHLIN STREET                    ,            ,10305,2,0,2,2000,806,1925,1,B2," $265,000 ",2/5/2016
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3491,4, ,B9,417 FR CAPODANNO BLVD                    ,            ,10305,2,0,2,5460,1344,2004,1,B9, $-   ,11/10/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3491,9, ,B2,397 FR CAPODANNO BLVD                    ,            ,10305,2,0,2,3751,2045,2009,1,B2, $-   ,11/18/2015
5,SOUTH BEACH              ,02  TWO FAMILY DWELLINGS                    ,1,3491,10, ,B2,393 FR CAPODANNO BLVD                    ,            ,10305,2,0,2,3521,2572,2009,1,B2," $800,000 ",3/9/2016
5,SOUTH BEACH              ,05  TAX CLASS 1 VACANT LAND                 ,1B,3121,6, ,V0,N/A OCEAN AVENUE                         ,            ,10305,0,0,0,2500,0,0,1,V0, $-   ,12/15/2015
5,SOUTH BEACH              ,05  TAX CLASS 1 VACANT LAND                 ,1B,3121,191, ,V0,GUILFORD STREET                          ,            ,10305,0,0,0,2700,0,0,1,V0," $80,000 ",12/15/2015
5,SOUTH BEACH              ,05  TAX CLASS 1 VACANT LAND                 ,1B,3252,60, ,V0,N/A NORWAY AVENUE                        ,            ,10305,0,0,0,3000,0,0,1,V0, $-   ,10/1/2015
5,SOUTH BEACH              ,05  TAX CLASS 1 VACANT LAND                 ,1B,3347,18, ,V0,28 JEROME ROAD                           ,            ,10305,0,0,0,4000,0,0,1,V0," $300,000 ",9/10/2015
5,SOUTH BEACH              ,05  TAX CLASS 1 VACANT LAND                 ,1B,3405,25, ,V0,LANSING STREET                           ,            ,10305,0,0,0,6186,0,0,1,V0, $-   ,11/16/2015
5,SOUTH BEACH              ,05  TAX CLASS 1 VACANT LAND                 ,1B,3414,49, ,V0,ANDREWS STREET                           ,            ,0,0,0,0,4160,0,0,1,V0," $100,000 ",5/20/2015
5,SOUTH BEACH              ,05  TAX CLASS 1 VACANT LAND                 ,1B,3422,1, ,V0,WINFIELD STREET                          ,            ,0,0,0,0,128000,0,0,1,V0," $3,740,000 ",11/18/2015
